,,,,Player 1,,Player 2,,Player 3,,Player 4,
2022-11-12,Poznań,4,5,PLWA003,-7700,PT00001,3200,ESXX001,19000,NLXX003,23500
2022-11-12,Poznań,4,6,PLXX015,-20500,PLXX032,18600,PLXX003,-36100,PLGS005,38000
2022-11-12,Poznań,4,7,PLKA004,-27000,PLPZ011,-9600,PLPZ003,9700,NLXX004,26900
2022-11-12,Poznań,4,8,PLMJ004,8900,PLKR005,-21900,PLKR010,19900,FIXX002,-6900
2022-11-12,Poznań,4,9,PLKA003,5400,PLXX040,-26300,PLKA001,29700,FIXX001,-8800
2022-11-12,Poznań,4,10,PLPZ005,10900,PLPZ007,-16300,PLTR001,-28500,PLGS007,33900
2022-11-12,Poznań,4,11,GBXX007,9500,PLXX034,-9100,PLPZ008,-40200,NLXX002,19800
2022-11-12,Poznań,4,12,PLPZ006,7900,PLGS003,30900,DEXX002,-31000,PLLD001,-7800
2022-11-12,Poznań,5,1,GBXX007,4200,PLGS003,-18100,PLPZ003,-28700,PLKR005,42600
2022-11-12,Poznań,5,2,PLWA003,-40200,FIXX002,40100,PLLD001,17900,DEXX001,-17800
2022-11-12,Poznań,5,3,NLXX004,-25300,PLKA003,4800,PLGS007,28200,PLMJ004,-7700
2022-11-12,Poznań,5,4,PLKA001,19700,PLXX032,38900,ESXX001,-18800,PLPZ007,-39800
2022-11-12,Poznań,5,5,PLXX015,-12400,PLXX033,-14500,PLKA004,-25100,PLXX016,32000
2022-11-12,Poznań,5,6,PLKR009,14000,PLGS006,-35100,PLWA001,30400,PLXX040,-9300
2022-11-12,Poznań,5,7,PLXX034,7500,PLGS005,-12800,NLXX001,33400,PLKR008,-28100
2022-11-12,Poznań,5,8,PLGS002,-10300,PLPZ006,27800,PT00001,13400,PLGS008,-30900
2022-11-12,Poznań,5,9,PLTR001,-27600,NLXX002,-13500,FIXX001,40200,DEXX003,900
2022-11-12,Poznań,5,10,PLPZ005,32300,NLXX003,-14800,PLPZ008,-7700,PLGS009,-29800
2022-11-12,Poznań,5,11,PLPZ012,-35800,PLXX003,-3300,PLKR010,10800,PLMJ003,28300
2022-11-12,Poznań,5,12,PLXX044,45900,DEXX002,2100,PLPZ010,-10200,PLPZ011,-37800
2022-11-12,Poznań,6,1,PLXX003,36900,PLPZ007,-33100,PLWA003,-15500,PLPZ008,11700
2022-11-12,Poznań,6,2,PLPZ012,-6000,PLKA004,4200,FIXX002,21600,PLXX044,-19800
2022-11-12,Poznań,6,3,PLPZ005,-28500,PLXX016,1200,PLKR005,40400,PLKR009,-13100
2022-11-12,Poznań,6,4,PLPZ003,-22200,PLKR010,-9900,NLXX003,25100,PLPZ006,7000
2022-11-12,Poznań,6,5,NLXX001,-11400,PLGS007,26400,ESXX001,14500,PLWA001,-29500
2022-11-12,Poznań,6,6,PLGS006,16400,PLLD001,-30900,PLMJ004,-13800,PLPZ011,28300
2022-11-12,Poznań,6,7,PLGS005,3200,PLXX033,-7800,PLKA001,-21100,DEXX001,25700
2022-11-12,Poznań,6,8,PLPZ010,10100,FIXX001,-6600,PLGS003,-27000,PT00001,23500
2022-11-12,Poznań,6,9,DEXX003,7000,PLXX034,27800,PLGS002,-27700,PLXX015,-7100
2022-11-12,Poznań,6,10,PLKA003,-25000,PLGS009,29000,PLXX032,8600,GBXX007,-12600
2022-11-12,Poznań,6,11,PLTR001,-59800,NLXX004,36000,PLKR008,-8000,PLMJ003,11800
2022-11-12,Poznań,6,12,NLXX002,-25600,PLGS008,-12600,DEXX002,7200,PLXX040,31000
2022-11-12,Poznań,7,1,PLKA003,-31400,DEXX002,31300,PLXX003,6900,PLGS002,-6800
2022-11-12,Poznań,7,2,PLPZ010,24400,NLXX001,-28200,PLPZ005,-9000,PLXX033,12800
2022-11-12,Poznań,7,3,PLGS007,8700,DEXX003,40600,GBXX007,-11100,PLXX016,-38200
2022-11-12,Poznań,7,4,PLKR009,-37400,PLKA004,-25900,PLGS009,22200,PLLD001,41100
2022-11-12,Poznań,7,5,PLKR010,25900,PLWA003,-22100,PLGS006,7100,NLXX002,-10900
2022-11-12,Poznań,7,6,NLXX003,-42700,PLXX044,33100,FIXX001,-3900,PLWA001,13500
2022-11-12,Poznań,7,7,PLGS008,2400,PLTR001,-8100,PLPZ003,-20300,PLMJ004,26000
2022-11-12,Poznań,7,8,PLMJ003,6500,PLKA001,-4700,PLXX015,19100,PLKR005,-20900
2022-11-12,Poznań,7,9,PLKR008,3300,PLGS003,-47600,PLPZ011,-16700,PLXX032,41000
2022-11-12,Poznań,7,10,FIXX002,-26400,PLXX040,24900,ESXX001,-10300,PLGS005,11800
2022-11-12,Poznań,7,11,NLXX004,36700,PT00001,-6400,PLPZ008,-34000,DEXX001,3700
2022-11-12,Poznań,7,12,PLPZ007,-40500,PLXX034,-7100,PLPZ012,15500,PLPZ006,32100
2022-11-12,Poznań,8,1,PLKA004,-23300,PLKA001,9700,DEXX003,24600,PLPZ006,-11000
2022-11-12,Poznań,8,2,NLXX002,-2500,PLWA001,53800,PLMJ004,-18300,PLGS002,-33000
2022-11-12,Poznań,8,3,PLPZ008,8900,PLXX040,-29400,PLLD001,27400,NLXX001,-6900
2022-11-12,Poznań,8,4,PLXX032,-25900,DEXX001,1400,PLPZ005,-9300,PLGS008,33800
2022-11-12,Poznań,8,5,PLWA003,17000,PLKR008,-12300,GBXX007,39000,PLPZ010,-43700
2022-11-12,Poznań,8,6,PLGS003,-26000,PLXX034,22200,PLKR009,-7000,PLKR010,-9200
2022-11-12,Poznań,8,7,PLPZ007,-6500,PLXX044,13600,PLKA003,-32900,PLXX016,25800
2022-11-12,Poznań,8,8,PLKR005,-8600,PLGS009,16600,PLGS005,26800,NLXX004,-34800
2022-11-12,Poznań,8,9,PLGS007,26700,PLPZ012,11500,PLXX015,-11500,NLXX003,-26700
2022-11-12,Poznań,8,10,PLTR001,5200,PLPZ011,18200,PLXX003,28400,ESXX001,-51800
2022-11-12,Poznań,8,11,PT00001,14900,PLXX033,42700,PLMJ003,-13800,FIXX002,-43800
2022-11-12,Poznań,8,12,PLGS006,-3400,FIXX001,15900,DEXX002,42700,PLPZ003,-55200
2022-12-10,Warszawa,1,1,PLXX034,14000,PLKA002,-32000,PLXX022,-7100,PLXX010,25100
2022-12-10,Warszawa,1,2,PLKR010,2100,PLPZ010,-10500,PLXX040,-68500,PLPZ006,76900
2022-12-10,Warszawa,1,3,PLXX004,64400,PLXX011,-85300,PLGS006,-2000,PLXX009,22900
2022-12-10,Warszawa,1,4,PLPZ011,-1600,PLXX014,10000,PLXX003,26100,PLGS007,-34500
2022-12-10,Warszawa,1,5,PLGS002,-3700,PLKR005,30400,PLGS005,16000,PLGS009,-42700
2022-12-10,Warszawa,1,6,PLXX016,-27100,PLXX041,-8500,PLLD001,8400,PLXX001,27200
2022-12-10,Warszawa,1,7,PLPZ008,33500,PLXX044,4800,PLGS004,-32900,PLXX032,-5400
2022-12-10,Warszawa,1,8,PLKA004,-400,PLWA001,25200,PLWA003,-36500,PLPZ005,11700
2022-12-10,Warszawa,1,9,PLLD005,-37800,PLXX005,-21100,PLMJ001,21600,PLAN001,37300
2022-12-10,Warszawa,2,1,PLXX009,21400,PLXX001,-21500,PLXX032,-7700,PLXX003,7800
2022-12-10,Warszawa,2,2,PLXX041,-28000,PLKA004,33300,PLAN001,4700,PLXX011,-10000
2022-12-10,Warszawa,2,3,PLXX014,24600,PLKR010,-20100,PLPZ008,-7900,PLGS009,3400
2022-12-10,Warszawa,2,4,PLMJ001,4900,PLXX016,-39600,PLXX010,-12000,PLPZ005,46700
2022-12-10,Warszawa,2,5,PLKA002,-17700,PLXX040,47300,PLLD005,8400,PLWA001,-38000
2022-12-10,Warszawa,2,6,PLGS002,-4600,PLWA003,-22200,PLPZ010,21200,PLXX022,5600
2022-12-10,Warszawa,2,7,PLXX004,-32500,PLLD001,44800,PLGS001,-400,PLXX044,-11900
2022-12-10,Warszawa,2,8,PLXX005,-33400,PLGS005,14100,PLPZ011,-12400,PLGS006,31700
2022-12-10,Warszawa,2,9,PLKR005,14600,PLGS007,-5800,PLXX034,-44600,PLGS004,35800
2022-12-10,Warszawa,3,1,PLXX009,-36300,PLKR005,32200,PLXX014,13800,PLPZ005,-9700
2022-12-10,Warszawa,3,2,PLKR010,2500,PLXX022,51000,PLXX016,-9800,PLXX003,-43700
2022-12-10,Warszawa,3,3,PLPZ010,-6800,PLXX034,5800,PLMJ001,27600,PLXX004,-26600
2022-12-10,Warszawa,3,4,PLAN001,-25100,PLWA003,37700,PLGS009,2200,PLXX040,-14800
2022-12-10,Warszawa,3,5,PLXX041,-35900,PLLD005,-40300,PLPZ008,33300,PLGS006,22900
2022-12-10,Warszawa,3,6,PLWA001,-2300,PLGS004,15200,PLXX010,-28100,PLGS005,15200
2022-12-10,Warszawa,3,7,PLGS002,37200,PLPZ006,-48100,PLXX001,-4600,PLGS007,15500
2022-12-10,Warszawa,3,8,PLXX011,-22500,PLLD001,-8900,PLXX005,4300,PLXX032,27100
2022-12-10,Warszawa,3,9,PLXX044,23700,PLKA002,-5600,PLPZ011,9600,PLKA004,-27700
2022-12-10,Warszawa,4,1,PLPZ008,-800,PLXX034,-44600,PLGS005,12200,PLAN001,33200
2022-12-10,Warszawa,4,2,PLPZ006,43900,PLGS009,16200,PLXX011,-35300,PLLD005,-24800
2022-12-10,Warszawa,4,3,PLGS004,-500,PLXX004,54000,PLXX005,-21300,PLGS002,-32200
2022-12-10,Warszawa,4,4,PLXX041,13200,PLPZ011,-34500,PLPZ005,39800,PLPZ010,-18500
2022-12-10,Warszawa,4,5,PLKA002,8700,PLKR010,-24200,PLWA003,-8900,PLLD001,24400
2022-12-10,Warszawa,4,6,PLGS007,60400,PLXX009,-33900,PLXX016,-46900,PLXX044,20400
2022-12-10,Warszawa,4,7,PLXX001,-40600,PLXX010,13800,PLGS006,2400,PLXX040,24400
2022-12-10,Warszawa,4,8,PLKR005,11200,PLMJ001,-23900,PLXX003,24900,PLWA001,-12200
2022-12-10,Warszawa,4,9,PLXX022,9700,PLKA004,-7000,PLXX014,26900,PLXX032,-29600
2023-04-05,Toruń,1,1,PLTR001,21700,PLTR002,-22500,PLTR003,-10000,PLTR004,10800
2023-04-12,Toruń,1,1,PLTR004,-28400,PLTR001,16200,PLTR005,-14900,PLTR002,27100
2023-04-15,Cologne,1,1,UAXX007,-10000,BEWRL01,48700,DECO001,3000,FRXX015,-41700
2023-04-15,Cologne,1,2,UAXX004,-39300,NLXX006,11500,DEXX003,-12400,DEXX002,40200
2023-04-15,Cologne,1,3,DECO002,-51100,DEWRL02,8600,BEXX005,-8100,DEXX041,10600
2023-04-15,Cologne,1,4,BEWRL05,-8800,BEXX023,24900,DEXX016,11000,DEXX067,-27100
2023-04-15,Cologne,1,5,FRXX004,-11100,BEXX006,29100,BEXX001,15400,NLXX019,-33400
2023-04-15,Cologne,1,6,BEXX027,11700,DEXX037,-11600,NLXX018,-26600,BEXX010,26500
2023-04-15,Cologne,1,7,FRXX001,-14400,UAXX011,33700,BEXX021,-24900,FRXX005,5600
2023-04-15,Cologne,1,8,DEXX065,-35100,DEXX046,13400,BEXX031,-13500,UAXX005,15200
2023-04-15,Cologne,1,9,DEXX064,-18600,PLXX051,55000,DEWRL01,14500,BEXX032,-50900
2023-04-15,Cologne,1,10,BEWRL03,5900,DEXX043,-12700,BEXX003,35100,DEXX066,-28300
2023-04-15,Cologne,1,11,DEXX068,-14200,BEXX009,43000,BEWRL02,-6600,SEXX001,-42200
2023-04-15,Cologne,1,12,DEXX025,-41400,DEXX063,43700,DEXX069,-11100,BEXX034,8800
2023-04-15,Cologne,1,13,BEXX033,41600,SUB0000,-30000,NLXX016,-2900,BEXX015,8400
2023-04-15,Cologne,1,14,DEXX013,-6500,BEWRL04,-26100,DEXX049,4500,BEXX018,8100
2023-04-15,Cologne,1,15,DEXX022,-10100,FRXX003,27600,UAXX003,6900,BEXX002,-24400
2023-04-15,Cologne,2,1,DEXX064,7100,DEXX003,-8800,DEXX002,-26900,SEXX001,28600
2023-04-15,Cologne,2,2,UAXX007,4100,BEWRL01,-7400,BEXX031,-21200,DEXX037,24500
2023-04-15,Cologne,2,3,BEWRL05,3900,DECO002,27400,DEXX063,-23200,DEXX016,-8100
2023-04-15,Cologne,2,4,DEXX065,6300,BEXX027,23200,DECO001,-6300,BEXX010,-23200
2023-04-15,Cologne,2,5,DEXX025,37800,BEXX023,-11200,BEXX034,6400,DEXX041,-33000
2023-04-15,Cologne,2,6,FRXX001,4800,FRXX004,-37100,BEXX006,-26800,BEWRL04,59100
2023-04-15,Cologne,2,7,UAXX011,7500,DEXX013,29800,BEXX018,-5800,NLXX019,-31500
2023-04-15,Cologne,2,8,SUB0000,-30000,FRXX003,38400,NLXX016,12900,DEXX066,-31100
2023-04-15,Cologne,2,9,DEXX046,29800,UAXX005,14700,FRXX015,-31400,NLXX018,-13100
2023-04-15,Cologne,2,10,DEXX069,-4100,DEWRL02,6800,BEXX005,-21200,DEXX067,18500
2023-04-15,Cologne,2,11,DEXX043,-6300,BEXX003,-25500,BEXX002,25400,BEXX015,6400
2023-04-15,Cologne,2,12,UAXX004,43800,DEXX068,20900,BEXX009,-25100,DEWRL01,-39600
2023-04-15,Cologne,2,13,BEXX021,4000,DEXX049,26600,BEXX001,-9100,FRXX005,-21500
2023-04-15,Cologne,2,14,NLXX006,25800,PLXX051,13800,BEWRL02,-62300,BEXX032,2700
2023-04-15,Cologne,2,15,DEXX022,-42300,BEXX033,15000,BEWRL03,-600,UAXX003,7900
2023-04-15,Cologne,3,1,SUB0000,-30000,DECO002,22000,DEXX068,-21900,NLXX019,9800
2023-04-15,Cologne,3,2,DEXX002,6600,DECO001,-20500,BEXX006,20500,BEXX015,-6600
2023-04-15,Cologne,3,3,BEWRL05,11900,UAXX004,-23800,FRXX015,22300,NLXX016,-10400
2023-04-15,Cologne,3,4,DEXX025,-8600,BEWRL04,45900,BEXX010,-44300,BEXX002,7000
2023-04-15,Cologne,3,5,BEXX027,39300,FRXX004,1700,SEXX001,-8500,DEXX041,-32500
2023-04-15,Cologne,3,6,DEXX064,14500,DEXX065,-13500,BEXX003,37200,BEXX034,-38200
2023-04-15,Cologne,3,7,DEXX013,43500,DEXX063,-41000,UAXX005,-12200,DEWRL01,9700
2023-04-15,Cologne,3,8,FRXX001,-43900,DEXX003,43500,DEXX043,-30900,BEXX023,31300
2023-04-15,Cologne,3,9,BEWRL03,29100,BEXX031,5100,FRXX005,-6800,BEXX032,-27400
2023-04-15,Cologne,3,10,NLXX006,19900,BEXX021,-5800,BEWRL01,8100,DEXX067,-22200
2023-04-15,Cologne,3,11,UAXX011,4300,DEXX046,26000,DEXX016,-24100,DEXX066,-6200
2023-04-15,Cologne,3,12,DEXX022,6800,DEXX037,-26900,DEWRL02,-14800,BEWRL02,34900
2023-04-15,Cologne,3,13,BEXX033,12100,UAXX007,-10500,BEXX005,29600,BEXX001,-31200
2023-04-15,Cologne,3,14,FRXX003,-23600,BEXX009,26600,NLXX018,6100,BEXX018,-9100
2023-04-15,Cologne,3,15,DEXX069,-39900,PLXX051,54800,UAXX003,10000,DEXX049,-24900
2023-04-15,Cologne,4,1,BEXX027,-20500,DEXX002,-8900,BEXX023,4000,BEXX002,25400
2023-04-15,Cologne,4,2,BEXX021,-10700,BEWRL03,17900,BEWRL02,-25100,BEXX005,17900
2023-04-15,Cologne,4,3,DEXX022,55100,NLXX006,-12900,UAXX007,-40900,DEXX049,-1300
2023-04-15,Cologne,4,4,UAXX004,42300,FRXX003,-17900,DEXX013,-43100,DEXX016,18700
2023-04-15,Cologne,4,5,DECO002,28300,UAXX005,-4400,BEXX009,-22600,DEXX066,-9300
2023-04-15,Cologne,4,6,BEWRL05,-19300,UAXX011,57600,DEXX068,-38200,NLXX018,-100
2023-04-15,Cologne,4,7,FRXX001,-31400,BEXX003,28300,SEXX001,-6200,BEXX010,9300
2023-04-15,Cologne,4,8,SUB0000,-30000,DEXX063,13100,FRXX015,-16100,BEXX018,-29900
2023-04-15,Cologne,4,9,DEXX003,-23300,DECO001,10400,BEWRL04,26100,BEXX034,-13200
2023-04-15,Cologne,4,10,DEXX046,-13000,NLXX016,-25300,DEWRL01,33000,NLXX019,5300
2023-04-15,Cologne,4,11,BEXX033,10000,DEXX069,-36700,BEWRL01,29300,BEXX032,-2600
2023-04-15,Cologne,4,12,PLXX051,-12300,BEXX031,32000,DEWRL02,13300,BEXX001,-33000
2023-04-15,Cologne,4,13,DEXX025,32200,DEXX064,-7400,FRXX004,8900,BEXX015,-33700
2023-04-15,Cologne,4,14,DEXX065,25400,DEXX043,13100,BEXX006,-27000,DEXX041,-11500
2023-04-15,Cologne,4,15,DEXX037,31600,UAXX003,19100,DEXX067,-43700,FRXX005,-7000
2023-04-15,Cologne,5,1,DEXX013,25900,BEWRL02,-23400,DEXX016,7500,BEXX015,-10000
2023-04-15,Cologne,5,2,DEXX025,-32800,UAXX004,47100,FRXX004,-15100,BEWRL03,800
2023-04-15,Cologne,5,3,BEXX033,2800,UAXX005,-11000,BEXX023,-26800,BEXX009,35000
2023-04-15,Cologne,5,4,DEXX064,2100,FRXX003,-34500,BEXX021,-9600,BEXX005,42000
2023-04-15,Cologne,5,5,BEXX027,8900,DEXX069,-5700,DEXX002,-22700,DEXX066,19500
2023-04-15,Cologne,5,6,NLXX006,-31900,BEXX003,-15500,BEXX010,45100,NLXX019,2300
2023-04-15,Cologne,5,7,DEXX063,19500,DEXX043,6800,DEXX037,-6600,BEXX006,-19700
2023-04-15,Cologne,5,8,SUB0000,-30000,DEXX065,5900,BEXX018,-6400,DEXX067,23800
2023-04-15,Cologne,5,9,DECO002,34700,BEWRL01,-9500,BEXX002,7300,BEXX032,-32500
2023-04-15,Cologne,5,10,FRXX001,55400,DEXX022,-19700,UAXX007,-4100,DEWRL01,-31600
2023-04-15,Cologne,5,11,UAXX011,20200,PLXX051,4600,DECO001,-6700,DEWRL02,-18100
2023-04-15,Cologne,5,12,DEXX003,-11800,NLXX018,11800,BEXX001,-29900,BEXX034,29900
2023-04-15,Cologne,5,13,DEXX046,8200,NLXX016,-27200,DEXX049,-2000,SEXX001,21000
2023-04-15,Cologne,5,14,BEWRL05,-7500,BEXX031,23600,DEXX068,3300,BEWRL04,-19400
2023-04-15,Cologne,5,15,UAXX003,-11000,FRXX015,-37600,FRXX005,43900,DEXX041,4700
2023-04-15,Cologne,6,1,UAXX005,19600,DEXX043,-25300,DEXX002,-3000,BEXX023,8700
2023-04-15,Cologne,6,2,PLXX051,48500,BEXX031,-37800,DEXX068,-18700,BEXX001,-12000
2023-04-15,Cologne,6,3,DEXX025,41700,UAXX004,-26700,DEXX063,-2100,DEXX016,-12900
2023-04-15,Cologne,6,4,BEWRL05,-44000,BEXX021,12500,FRXX004,42100,BEXX006,-10600
2023-04-15,Cologne,6,5,UAXX011,5200,BEXX027,-17400,BEXX005,18700,DEXX066,-6500
2023-04-15,Cologne,6,6,BEXX033,-19900,UAXX007,3600,DEWRL01,-9400,BEXX034,25700
2023-04-15,Cologne,6,7,NLXX016,37600,DEXX049,1200,BEXX002,-26400,NLXX019,-12400
2023-04-15,Cologne,6,8,DEXX013,-24600,FRXX015,5500,BEXX018,24600,FRXX005,-5500
2023-04-15,Cologne,6,9,DEXX065,32100,FRXX003,-8800,DEXX037,-25400,DEXX041,2100
2023-04-15,Cologne,6,10,BEWRL01,7000,BEXX003,-7600,BEXX010,22000,DEXX067,-21400
2023-04-15,Cologne,6,11,FRXX001,25000,NLXX006,-31100,UAXX003,9100,SEXX001,-3000
2023-04-15,Cologne,6,12,DEXX022,7300,BEWRL03,-11300,BEXX009,26600,BEWRL04,-22600
2023-04-15,Cologne,6,13,DEXX046,-800,BEWRL02,62900,BEXX032,-43900,BEXX015,-18200
2023-04-15,Cologne,6,14,DEXX064,-23400,DECO002,23600,DEXX069,-9100,NLXX018,8900
2023-04-15,Cologne,6,15,SUB0000,-30000,DEXX003,-27000,DECO001,36700,DEWRL02,-12000
2023-04-15,Cologne,7,1,UAXX011,20400,UAXX007,-23400,DEWRL01,7200,BEXX010,-4200
2023-04-15,Cologne,7,2,DEXX003,-4000,NLXX016,9200,DEXX049,-38600,NLXX018,33400
2023-04-15,Cologne,7,3,DEXX065,27200,UAXX005,-22800,DEXX037,5100,BEXX006,-9500
2023-04-15,Cologne,7,4,DEXX025,-25400,BEXX031,5300,BEWRL02,25000,DEXX016,-4900
2023-04-15,Cologne,7,5,UAXX004,35700,BEXX001,18900,BEXX032,-21600,BEXX015,-33000
2023-04-15,Cologne,7,6,FRXX003,37500,FRXX004,-52800,DEXX002,14300,BEXX023,1000
2023-04-15,Cologne,7,7,DEXX022,13500,NLXX006,28000,BEXX009,-4300,BEXX018,-37200
2023-04-15,Cologne,7,8,BEWRL01,28200,BEXX003,-26500,BEXX005,-14700,BEXX034,13000
2023-04-15,Cologne,7,9,DEXX013,1000,UAXX003,-39500,BEWRL04,-22800,FRXX005,61300
2023-04-15,Cologne,7,10,BEXX033,-31700,BEXX027,16800,DEXX067,-15500,DEXX066,30400
2023-04-15,Cologne,7,11,DEXX064,-21500,DECO002,-8200,DECO001,20800,NLXX019,8900
2023-04-15,Cologne,7,12,BEWRL05,25500,BEXX021,-4800,DEXX043,6200,DEXX041,-26900
2023-04-15,Cologne,7,13,FRXX001,-28900,BEWRL03,-6800,FRXX015,53000,SEXX001,-17300
2023-04-15,Cologne,7,14,DEXX046,55300,DEXX063,-21800,PLXX051,5200,DEXX068,-38700
2023-04-15,Cologne,7,15,SUB0000,-30000,DEXX069,-46500,DEWRL02,-6100,BEXX002,22200
2023-04-15,Cologne,8,1,PLXX051,-22900,UAXX011,8500,DEXX046,22300,BEWRL01,-7900
2023-04-15,Cologne,8,2,BEXX009,-37200,UAXX004,10300,DECO002,-36900,FRXX005,43800
2023-04-15,Cologne,8,3,BEXX005,22900,BEXX027,-29300,DEXX065,9100,BEWRL04,-2700
2023-04-15,Cologne,8,4,DECO001,-4500,BEXX002,21400,BEWRL03,7600,BEXX034,-24500
2023-04-15,Cologne,8,5,BEXX023,-34900,BEXX010,35000,BEXX033,19700,DEXX013,-19800
2023-04-15,Cologne,8,6,BEXX003,11500,NLXX018,31000,FRXX003,-31200,DEXX022,-11300
2023-04-15,Cologne,8,7,NLXX006,-5800,BEWRL02,11200,DEXX025,30500,UAXX003,-35900
2023-04-15,Cologne,8,8,DEXX002,-7400,UAXX005,5400,NLXX016,39400,BEXX031,-37400
2023-04-15,Cologne,8,9,DEXX037,-36300,DEXX063,28400,DEXX016,-6800,DEWRL01,14700
2023-04-15,Cologne,8,10,DEWRL02,-11700,SEXX001,41000,DEXX066,2500,FRXX001,-31800
2023-04-15,Cologne,8,11,DEXX049,35700,BEWRL05,-12500,BEXX021,-28900,DEXX003,5700
2023-04-15,Cologne,8,12,BEXX006,-6500,FRXX015,-22600,DEXX064,22600,DEXX043,6500
2023-04-15,Cologne,8,13,NLXX019,-23800,BEXX018,4800,FRXX004,26500,BEXX001,-7500
2023-04-15,Cologne,8,14,UAXX007,4000,DEXX041,45100,BEXX015,-33600,DEXX067,-15500
2023-04-15,Cologne,8,15,DEXX068,41200,DEXX069,-36800,BEXX032,-53100,SUB0000,-30000
2023-04-15,Cologne,9,1,UAXX011,3600,DEXX046,-27800,FRXX005,32600,PLXX051,-8400
2023-04-15,Cologne,9,2,BEXX005,8900,BEXX010,-23800,BEWRL01,-10300,UAXX004,25200
2023-04-15,Cologne,9,3,NLXX018,34500,NLXX016,11400,BEXX002,-9100,BEXX033,-36800
2023-04-15,Cologne,9,4,DEXX025,-31800,DEXX065,-5500,SEXX001,24300,BEWRL03,13000
2023-04-15,Cologne,9,5,DEXX049,-43100,DEXX063,14400,BEXX003,-10300,BEWRL04,39000
2023-04-15,Cologne,9,6,DEWRL01,7300,DECO001,34000,UAXX005,-32300,BEWRL02,-9000
2023-04-15,Cologne,9,7,BEXX009,-30700,BEXX027,-1600,DEXX041,10900,DECO002,21400
2023-04-15,Cologne,9,8,DEXX064,34800,NLXX006,-37900,FRXX004,7700,DEXX022,-4600
2023-04-15,Cologne,9,9,DEXX013,70800,DEXX002,-7600,DEXX068,-43000,BEXX034,-20200
2023-04-15,Cologne,9,10,DEXX043,-28700,DEXX003,-11100,DEXX016,25500,DEXX066,14300
2023-04-15,Cologne,9,11,BEXX023,37300,BEXX018,-9500,DEWRL02,6300,FRXX003,-34100
2023-04-15,Cologne,9,12,UAXX007,40800,UAXX003,-11700,BEXX006,6000,BEWRL05,-35100
2023-04-15,Cologne,9,13,BEXX001,45800,DEXX037,-13800,FRXX015,34600,BEXX031,-66600
2023-04-15,Cologne,9,14,BEXX021,-9300,DEXX067,25800,NLXX019,4800,FRXX001,-21300
2023-04-15,Cologne,9,15,DEXX069,34100,BEXX015,5200,SUB0000,-30000,BEXX032,-26200
2023-04-19,Toruń,1,1,PLTR001,39600,PLTR005,-43000,PLTR004,-5600,PLTR002,9000
2023-04-22,Leuven,1,1,SEXX001,36300,BEWRL02,-29800,BEXX019,-14000,BEWRL05,7500
2023-04-22,Leuven,1,2,NLXX002,-36200,NLXX003,33600,FRXX054,-4900,BEXX015,7500
2023-04-22,Leuven,1,3,BEXX049,3700,BEXX014,30900,FRWRL01,-12100,BEXX004,-22500
2023-04-22,Leuven,1,4,BEXX033,-25800,DECO001,-12600,ITWC002,5000,BEWRL01,33400
2023-04-22,Leuven,1,5,BEXX005,-24400,BEXX035,-8600,BEXX021,5300,BEXX006,27700
2023-04-22,Leuven,1,6,BEWRL03,18100,BEXX055,-6000,NLXX021,-20100,BEXX003,8000
2023-04-22,Leuven,1,7,DECO006,-30300,BEXX002,2900,BEXX056,-11700,BEXX001,19100
2023-04-22,Leuven,1,8,FRXX020,-9100,BEXX031,27800,BEXX023,1500,FRXX055,-20200
2023-04-22,Leuven,1,9,FRXX053,8000,NLXX024,-9500,BEXX054,-21500,NLXX006,23000
2023-04-22,Leuven,1,10,NLXX001,6800,UAXX011,-23600,BEXX010,21500,UAXX004,-4700
2023-04-22,Leuven,1,11,BEXX011,-9200,BEWRL04,3200,DECO004,-22800,BEXX009,28800
2023-04-22,Leuven,1,12,BEXX027,35800,FRXX019,-31600,NLXX012,-16200,NLXX004,12000
2023-04-22,Leuven,2,1,BEXX011,9300,NLXX003,-12400,BEXX021,-27400,UAXX004,30500
2023-04-22,Leuven,2,2,BEXX027,49000,BEXX014,-13300,NLXX021,-64000,BEXX009,28300
2023-04-22,Leuven,2,3,SEXX001,-10300,DECO001,6000,BEXX056,-45300,NLXX004,29600
2023-04-22,Leuven,2,4,NLXX002,-14600,BEXX035,29500,BEXX023,13600,BEWRL05,-28500
2023-04-22,Leuven,2,5,BEXX049,-22600,BEXX055,-61900,BEXX054,-2100,BEXX015,86600
2023-04-22,Leuven,2,6,BEXX033,6800,BEXX002,-13000,BEXX010,43700,BEXX004,-37500
2023-04-22,Leuven,2,7,BEXX005,-26700,BEXX031,30400,DECO004,5400,BEWRL01,-9100
2023-04-22,Leuven,2,8,BEWRL03,9800,NLXX024,-36700,NLXX012,-1500,BEXX006,28400
2023-04-22,Leuven,2,9,DECO006,7900,UAXX011,23900,BEXX019,-2600,BEXX003,-29200
2023-04-22,Leuven,2,10,FRXX020,19300,BEWRL04,-3100,FRXX054,7000,BEXX001,-23200
2023-04-22,Leuven,2,11,FRXX053,-40100,FRXX019,4000,FRWRL01,53000,FRXX055,-16900
2023-04-22,Leuven,2,12,NLXX001,40600,BEWRL02,10600,ITWC002,-20300,NLXX006,-30900
2023-04-22,Leuven,3,1,BEXX033,-17400,BEXX035,6100,NLXX021,16900,BEXX001,-5600
